x,y,z,value
37.0,15.0,33.0,3.098547672385253
37.0,15.0,34.0,3.1420669422200125
37.0,15.0,35.0,3.182481669643281
37.0,15.0,36.0,3.2198683548540368
37.0,15.0,37.0,3.2543186794110177
37.0,15.0,38.0,3.2859383823340376
37.0,15.0,39.0,3.3148461460799186
37.0,15.0,40.0,3.3411724539956498
37.0,15.0,41.0,3.3650583825041647
37.0,15.0,42.0,3.38665429532813
37.0,15.0,43.0,3.4061184132879094
37.0,15.0,44.0,3.42361524131728
37.0,15.0,45.0,3.4393138439446176
37.0,15.0,46.0,3.4533859711462167
37.0,15.0,47.0,3.4660040477060075
37.0,15.0,48.0,3.477339050498664
37.0,15.0,49.0,3.487558308930456
37.0,16.0,0.0,0.9941741422708525
37.0,16.0,1.0,1.0131580357662053
37.0,16.0,2.0,1.0403123749050391
37.0,16.0,3.0,1.0752277206479106
37.0,16.0,4.0,1.1174389283017239
37.0,16.0,5.0,1.1664336571451401
37.0,16.0,6.0,1.2216612014160286
37.0,16.0,7.0,1.282541444851955
37.0,16.0,8.0,1.3484737490357066
37.0,16.0,9.0,1.4188455983980017
37.0,16.0,10.0,1.4930408413237815
37.0,16.0,11.0,1.5704473867556594
37.0,16.0,12.0,1.6504642382730461
37.0,16.0,13.0,1.732507772081494
37.0,16.0,14.0,1.8160171908808327
37.0,16.0,15.0,1.9004591113992393
37.0,16.0,16.0,1.985331268710384
37.0,16.0,17.0,2.0701653445667407
37.0,16.0,18.0,2.154528949224043
37.0,16.0,19.0,2.2380268060240307
37.0,16.0,20.0,2.320301204870967
37.0,16.0,21.0,2.401031804318567
37.0,16.0,22.0,2.4799348720351357
37.0,16.0,23.0,2.5567620598170997
37.0,16.0,24.0,2.6312988120797325
37.0,16.0,25.0,2.703362505993786
37.0,16.0,26.0,2.7728004173952385
37.0,16.0,27.0,2.839487599610438
37.0,16.0,28.0,2.9033247528357373
37.0,16.0,29.0,2.964236150183169
37.0,16.0,30.0,3.022167673498518
37.0,16.0,31.0,3.0770849981503368
37.0,16.0,32.0,3.128971951766393
37.0,16.0,33.0,3.1778290579323842
37.0,16.0,34.0,3.2236722627134924
37.0,16.0,35.0,3.266531830008325
37.0,16.0,36.0,3.3064513816285266
37.0,16.0,37.0,3.3434870499669955
37.0,16.0,38.0,3.3777067054337007
37.0,16.0,39.0,3.4091892176621794
37.0,16.0,40.0,3.4380237088806935
37.0,16.0,41.0,3.4643087597544664
37.0,16.0,42.0,3.4881515322936982
37.0,16.0,43.0,3.509666780845879
37.0,16.0,44.0,3.5289757304257336
37.0,16.0,45.0,3.5462048112854196
37.0,16.0,46.0,3.561484249238325
37.0,16.0,47.0,3.5749465223295953
37.0,16.0,48.0,3.5867247054819997
37.0,16.0,49.0,3.5969507352223107
37.0,17.0,0.0,1.0906332456481302
37.0,17.0,1.0,1.1100811406276005
37.0,17.0,2.0,1.1373505316256312
37.0,17.0,3.0,1.172036093093538
37.0,17.0,4.0,1.2136812932648553
37.0,17.0,5.0,1.2617869976960545
37.0,17.0,6.0,1.3158202913028831
37.0,17.0,7.0,1.375223320846108
37.0,17.0,8.0,1.4394219704181255
37.0,17.0,9.0,1.5078341974904093
37.0,17.0,10.0,1.5798778758976466
37.0,17.0,11.0,1.6549780140638608
37.0,17.0,12.0,1.7325732410613923
37.0,17.0,13.0,1.8121214789334
37.0,17.0,14.0,1.8931047462895745
37.0,17.0,15.0,1.9750330646936383
37.0,17.0,16.0,2.057447465026053
37.0,17.0,17.0,2.139922115106036
37.0,17.0,18.0,2.2220656117500424
37.0,17.0,19.0,2.3035214995798383
37.0,17.0,20.0,2.3839680948283997
37.0,17.0,21.0,2.4631177048033406
37.0,17.0,22.0,2.5407153423551576
37.0,17.0,23.0,2.6165370395889975
37.0,17.0,24.0,2.6903878662080545
37.0,17.0,25.0,2.762099755457117
37.0,17.0,26.0,2.8315292349308807
37.0,17.0,27.0,2.898555150905759
37.0,17.0,28.0,2.963076463811516
37.0,17.0,29.0,3.0250101795092568
37.0,17.0,30.0,3.0842894667605716
37.0,17.0,31.0,3.140861996257102
37.0,17.0,32.0,3.1946885214331817
37.0,17.0,33.0,3.245741706590237
37.0,17.0,34.0,3.2940051941674193
37.0,17.0,35.0,3.339472890788888
37.0,17.0,36.0,3.3821484414237717
37.0,17.0,37.0,3.422044852943433
37.0,17.0,38.0,3.459184222791192
37.0,17.0,39.0,3.4935975255280174
37.0,17.0,40.0,3.5253244097152625
37.0,17.0,41.0,3.554412959868382
37.0,17.0,42.0,3.5809193828895096
37.0,17.0,43.0,3.6049075851948356
37.0,17.0,44.0,3.626448615345434
37.0,17.0,45.0,3.6456199569507293
37.0,17.0,46.0,3.662504667471979
37.0,17.0,47.0,3.6771903698054116
37.0,17.0,48.0,3.6897681146515917
37.0,17.0,49.0,3.7003311421638436
37.0,18.0,0.0,1.1967853430393114
37.0,18.0,1.0,1.2167485624730092
37.0,18.0,2.0,1.2440447351344874
37.0,18.0,3.0,1.2782748632122962
37.0,18.0,4.0,1.3189947708859067
37.0,18.0,5.0,1.3657237484684506
37.0,18.0,6.0,1.4179532879614545
37.0,18.0,7.0,1.4751557133868414
37.0,18.0,8.0,1.536792522803717
37.0,18.0,9.0,1.6023222766954754
37.0,18.0,10.0,1.6712078887562878
37.0,18.0,11.0,1.7429231992660488
37.0,18.0,12.0,1.8169587374137588
37.0,18.0,13.0,1.8928266062742707
37.0,18.0,14.0,1.9700644518209245
37.0,18.0,15.0,2.048238504546264
37.0,18.0,16.0,2.1269457081874976
37.0,18.0,17.0,2.205814974003866
37.0,18.0,18.0,2.2845076204054036
37.0,18.0,19.0,2.362717075967551
37.0,18.0,20.0,2.440167938578699
37.0,18.0,21.0,2.5166144943796205
37.0,18.0,22.0,2.5918388071158995
37.0,18.0,23.0,2.66564849151895
37.0,18.0,24.0,2.7378742834681775
37.0,18.0,25.0,2.8083675151960956
37.0,18.0,26.0,2.876997596019616
37.0,18.0,27.0,2.9436495884486926
37.0,18.0,28.0,3.0082219565513544
37.0,18.0,29.0,3.0706245487131936
37.0,18.0,30.0,3.1307768610305002
37.0,18.0,31.0,3.1886066111461204
37.0,18.0,32.0,3.2440486359984226
37.0,18.0,33.0,3.2970441113030167
37.0,18.0,34.0,3.3475400761747993
37.0,18.0,35.0,3.395489233612476
37.0,18.0,36.0,3.44084998701682
37.0,18.0,37.0,3.4835866648149043
37.0,18.0,38.0,3.5236698798312664
37.0,18.0,39.0,3.561076967393398
37.0,18.0,40.0,3.5957924462839976
37.0,18.0,41.0,3.6278084494513436
37.0,18.0,42.0,3.6571250766550634
37.0,18.0,43.0,3.6837506286594954
37.0,18.0,44.0,3.707701691811941
37.0,18.0,45.0,3.7290030524147277
37.0,18.0,46.0,3.7476874317261384
37.0,18.0,47.0,3.7637950441840466
37.0,18.0,48.0,3.7773729930058506
37.0,18.0,49.0,3.7884745281569283
37.0,19.0,0.0,1.312234067595214
37.0,19.0,1.0,1.33262279999852
37.0,19.0,2.0,1.3597255242771173
37.0,19.0,3.0,1.393151577126416
37.0,19.0,4.0,1.4324725620402017
37.0,19.0,5.0,1.477230974850331
37.0,19.0,6.0,1.5269487711905954
37.0,19.0,7.0,1.581135682594631
37.0,19.0,8.0,1.639297104791088
37.0,19.0,9.0,1.7009414026170138
37.0,19.0,10.0,1.7655865000932294
37.0,19.0,11.0,1.8327656507834504
37.0,19.0,12.0,1.9020323117370168
37.0,19.0,13.0,1.9729640732198321
37.0,19.0,14.0,2.0451656252037353
37.0,19.0,15.0,2.11827076937869
37.0,19.0,16.0,2.191943511500101
37.0,19.0,17.0,2.265878292489777
37.0,19.0,18.0,2.339799437275417
37.0,19.0,19.0,2.4134599173969438
37.0,19.0,20.0,2.4866395365686644
37.0,19.0,21.0,2.5591426574387484
37.0,19.0,22.0,2.6307955926412987
37.0,19.0,23.0,2.7014437839361523
37.0,19.0,24.0,2.770948889952058
37.0,19.0,25.0,2.8391858960847833
37.0,19.0,26.0,2.9060403498558456
37.0,19.0,27.0,2.9714058120040874
37.0,19.0,28.0,3.0351815983293773
37.0,19.0,29.0,3.0972708704551617
37.0,19.0,30.0,3.157579115876566
37.0,19.0,31.0,3.216013039572678
37.0,19.0,32.0,3.2724798717329846
37.0,19.0,33.0,3.3268870793895777
37.0,19.0,34.0,3.37914245451687
37.0,19.0,35.0,3.4291545379433863
37.0,19.0,36.0,3.476833327614219
37.0,19.0,37.0,3.522091211646599
37.0,19.0,38.0,3.5648440614270145
37.0,19.0,39.0,3.605012417786433
37.0,19.0,40.0,3.6425227040287678
37.0,19.0,41.0,3.677308403135522
37.0,19.0,42.0,3.709311142583421
37.0,19.0,43.0,3.738481638556504
37.0,19.0,44.0,3.7647804614959375
37.0,19.0,45.0,3.7881785964332755
37.0,19.0,46.0,3.8086577838753355
37.0,19.0,47.0,3.826210639605191
37.0,19.0,48.0,3.8408405640833347
37.0,19.0,49.0,3.852561463640487
37.0,20.0,0.0,1.4362706307928081
37.0,20.0,1.0,1.4568536334005178
37.0,20.0,2.0,1.4834139483977131
37.0,20.0,3.0,1.5155710201125276
37.0,20.0,4.0,1.5529152685033234
37.0,20.0,5.0,1.5950166320070682
37.0,20.0,6.0,1.6414328830257845
37.0,20.0,7.0,1.691717528282828
37.0,20.0,8.0,1.7454271267515706
37.0,20.0,9.0,1.8021278820433453
37.0,20.0,10.0,1.861401393225923
37.0,20.0,11.0,1.9228494771556284
37.0,20.0,12.0,1.98609800564066
37.0,20.0,13.0,2.050799731200508
37.0,20.0,14.0,2.1166361049582316
37.0,20.0,15.0,2.1833181184592356
37.0,20.0,16.0,2.250586227183078
37.0,20.0,17.0,2.318209436528089
37.0,20.0,18.0,2.3859836505365735
37.0,20.0,19.0,2.453729399151062
37.0,20.0,20.0,2.521289071043292
37.0,20.0,21.0,2.588523785872479
37.0,20.0,22.0,2.655310042185027
37.0,20.0,23.0,2.721536275179569
37.0,20.0,24.0,2.7870994524766806
37.0,20.0,25.0,2.8519018262195353
37.0,20.0,26.0,2.9158479467630594
37.0,20.0,27.0,2.978842027446312
37.0,20.0,28.0,3.0407857321141845
37.0,20.0,29.0,3.1015764378344315
37.0,20.0,30.0,3.1611060053418902
37.0,20.0,31.0,3.2192600698296054
37.0,20.0,32.0,3.275917845470228
37.0,20.0,33.0,3.3309524191186584
37.0,20.0,34.0,3.384231492582394
37.0,20.0,35.0,3.4356185191313733
37.0,20.0,36.0,3.4849741689400524
37.0,20.0,37.0,3.532158050189528
37.0,20.0,38.0,3.577030607771367
37.0,20.0,39.0,3.619455119973848
37.0,20.0,40.0,3.659299715126095
37.0,20.0,41.0,3.696439334743318
37.0,20.0,42.0,3.730757576971615
37.0,20.0,43.0,3.762148363694948
37.0,20.0,44.0,3.790517386085013
37.0,20.0,45.0,3.815783296131251
37.0,20.0,46.0,3.8378786252270247
37.0,20.0,47.0,3.8567504246326747
37.0,20.0,48.0,3.872360636010814
37.0,20.0,49.0,3.8846862126795725
37.0,21.0,0.0,1.5677147922536536
37.0,21.0,1.0,1.5881224349236804
37.0,21.0,2.0,1.6136689091114162
37.0,21.0,3.0,1.6439853255678394
37.0,21.0,4.0,1.6786835561697109
37.0,21.0,5.0,1.717364625944882
37.0,21.0,6.0,1.7596266919676435
37.0,21.0,7.0,1.8050724292496962
37.0,21.0,8.0,1.853315668074588
37.0,21.0,9.0,1.9039871549031258
37.0,21.0,10.0,1.956739339125706
37.0,21.0,11.0,2.0112501196185866
37.0,21.0,12.0,2.0672255173216247
37.0,21.0,13.0,2.1244012719505987
37.0,21.0,14.0,2.1825433915822483
37.0,21.0,15.0,2.241447712361348
37.0,21.0,16.0,2.3009385512204235
37.0,21.0,17.0,2.3608665566249396
37.0,21.0,18.0,2.4211058804344963
37.0,21.0,19.0,2.48155080761497
37.0,21.0,20.0,2.5421119895038093
37.0,21.0,21.0,2.602712430525199
37.0,21.0,22.0,2.6632833777265774
37.0,21.0,23.0,2.7237602574578577
37.0,21.0,24.0,2.78407879426806
37.0,21.0,25.0,2.8441714340988904
37.0,21.0,26.0,2.9039641776613148
37.0,21.0,27.0,2.963373911123373
37.0,21.0,28.0,3.02230630060945
37.0,21.0,29.0,3.0806542952455533
37.0,21.0,30.0,3.1382972613271236
37.0,21.0,31.0,3.1951007483704172
37.0,21.0,32.0,3.250916867036347
37.0,21.0,33.0,3.305585239831422
37.0,21.0,34.0,3.3589344686633114
37.0,21.0,35.0,3.4107840492349215
37.0,21.0,36.0,3.460946651271252
37.0,21.0,37.0,3.5092306759415157
37.0,21.0,38.0,3.5554429976974866
37.0,21.0,39.0,3.599391797105285
37.0,21.0,40.0,3.640889393988208
37.0,21.0,41.0,3.679754996093023
37.0,21.0,42.0,3.7158172872060797
37.0,21.0,43.0,3.7489167897512266
37.0,21.0,44.0,3.778907949895052
37.0,21.0,45.0,3.805660907505928
37.0,21.0,46.0,3.8290629283636597
37.0,21.0,47.0,3.849019491183778
37.0,21.0,48.0,3.8654550366979517
37.0,21.0,49.0,3.8783133996418737
37.0,22.0,0.0,1.7047933826707773
37.0,22.0,1.0,1.7245240218266888
37.0,22.0,2.0,1.7484720222756729
37.0,22.0,3.0,1.7762815676615704
37.0,22.0,4.0,1.8075882480782288
37.0,22.0,5.0,1.8420272297699853
37.0,22.0,6.0,1.8792408133851337
37.0,22.0,7.0,1.9188852113153811
37.0,22.0,8.0,1.960636402975441
37.0,22.0,9.0,2.0041949581328424
37.0,22.0,10.0,2.049289751624208
37.0,22.0,11.0,2.095680526992973
37.0,22.0,12.0,2.14315930075559
37.0,22.0,13.0,2.1915506321749922
37.0,22.0,14.0,2.2407108146728887
37.0,22.0,15.0,2.2905260735069635
37.0,22.0,16.0,2.3409098793389376
37.0,22.0,17.0,2.3917995082105166
37.0,22.0,18.0,2.443151994749506
37.0,22.0,19.0,2.4949396368199346
37.0,22.0,20.0,2.54714521613411
37.0,22.0,21.0,2.5997571005451525
37.0,22.0,22.0,2.6527643899716074
37.0,22.0,23.0,2.7061522594547887
37.0,22.0,24.0,2.7598976401302577
37.0,22.0,25.0,2.813965362442183
37.0,22.0,26.0,2.8683048663766777
37.0,22.0,27.0,2.922847561547922
37.0,22.0,28.0,2.9775048964032855
37.0,22.0,29.0,3.0321671714124183
37.0,22.0,30.0,3.086703106666366
37.0,22.0,31.0,3.1409601506083824
37.0,22.0,32.0,3.1947654943759787
37.0,22.0,33.0,3.247927736112052
37.0,22.0,34.0,3.300239122173304
37.0,22.0,35.0,3.351478277893084
37.0,22.0,36.0,3.4014133297936704
37.0,22.0,37.0,3.4498053141136764
37.0,22.0,38.0,3.4964117633134384
37.0,22.0,39.0,3.5409903628072894
37.0,22.0,40.0,3.583302574382076
37.0,22.0,41.0,3.623117130312062
37.0,22.0,42.0,3.660213312680261
37.0,22.0,43.0,3.694383945381297
37.0,22.0,44.0,3.7254380411529793
37.0,22.0,45.0,3.753203062150453
37.0,22.0,46.0,3.777526769393346
37.0,22.0,47.0,3.7982786532283948
37.0,22.0,48.0,3.8153509531165075
37.0,22.0,49.0,3.828659289968455
37.0,23.0,0.0,1.8450816008802993
37.0,23.0,1.0,1.8635116949478654
37.0,23.0,2.0,1.8851760554549732
37.0,23.0,3.0,1.909733288073322
37.0,23.0,4.0,1.936844668694404
37.0,23.0,5.0,1.9661820164975565
37.0,23.0,6.0,1.9974347491556816
37.0,23.0,7.0,2.030315963714723
37.0,23.0,8.0,2.0645674190545305
37.0,23.0,9.0,2.099963330655664
37.0,23.0,10.0,2.136312924619312
37.0,23.0,11.0,2.1734617344613856
37.0,23.0,12.0,2.211291660085755
37.0,23.0,13.0,2.249719842539338
37.0,23.0,14.0,2.2886964397385827
37.0,23.0,15.0,2.3282014165056566
37.0,23.0,16.0,2.3682404862553943
37.0,23.0,17.0,2.4088403609606517
37.0,23.0,18.0,2.4500434801751503
37.0,23.0,19.0,2.491902398650911
37.0,23.0,20.0,2.5344740153586174
37.0,23.0,21.0,2.5778138245738536
37.0,23.0,22.0,2.6219703623598365
37.0,23.0,23.0,2.6669800096343828
37.0,23.0,24.0,2.7128622965672564
37.0,23.0,25.0,2.7596158329394234
37.0,23.0,26.0,2.8072149660290706
37.0,23.0,27.0,2.855607242360516
37.0,23.0,28.0,2.9047117230967827
37.0,23.0,29.0,2.9544181758268553
37.0,23.0,30.0,3.004587138839062
37.0,23.0,31.0,3.0550508284913374
37.0,23.0,32.0,3.1056148367378853
37.0,23.0,33.0,3.1560605449184482
37.0,23.0,34.0,3.2061481621293373
37.0,23.0,35.0,3.255620282326066
37.0,23.0,36.0,3.3042058440793074
37.0,23.0,37.0,3.3516243708060722
37.0,23.0,38.0,3.3975903673743826
37.0,23.0,39.0,3.4418177511420733
37.0,23.0,40.0,3.4840242015159415
37.0,23.0,41.0,3.523935321660929
37.0,23.0,42.0,3.561288518595842
37.0,23.0,43.0,3.5958365230357177
37.0,23.0,44.0,3.627350487362457
37.0,23.0,45.0,3.655622618355336
37.0,23.0,46.0,3.6804683200951507
37.0,23.0,47.0,3.701727841070103
37.0,23.0,48.0,3.7192674372795524
37.0,23.0,49.0,3.73298007941765
37.0,24.0,0.0,1.9855252651259814
37.0,24.0,1.0,2.0019240311593736
37.0,24.0,2.0,2.0205358771060005
37.0,24.0,3.0,2.04103523473807
37.0,24.0,4.0,2.0631108269622738
37.0,24.0,5.0,2.0864731677029544
37.0,24.0,6.0,2.110861034271233
37.0,24.0,7.0,2.136046771373429
37.0,24.0,8.0,2.161840322282879
37.0,24.0,9.0,2.1880919209592617
37.0,24.0,10.0,2.214693417940044
37.0,24.0,11.0,2.2415782515425633
37.0,24.0,12.0,2.2687201132273165
37.0,24.0,13.0,2.296130390871972
37.0,24.0,14.0,2.3238545052694333
37.0,24.0,15.0,2.351967282586527
37.0,24.0,16.0,2.3805675281325103
37.0,24.0,17.0,2.40977198407279
37.0,24.0,18.0,2.439708865331066
37.0,24.0,19.0,2.470511173674577
37.0,24.0,20.0,2.502309989866336
37.0,24.0,21.0,2.5352279379620892
37.0,24.0,22.0,2.569373004655878
37.0,24.0,23.0,2.6048328805151453
37.0,24.0,24.0,2.641669969604326
37.0,24.0,25.0,2.679917190097043
37.0,24.0,26.0,2.7195746618310133
37.0,24.0,27.0,2.760607348237869
37.0,24.0,28.0,2.802943690588184
37.0,24.0,29.0,2.8464752429411937
37.0,24.0,30.0,2.891057287469439
37.0,24.0,31.0,2.9365103827818126
37.0,24.0,32.0,2.98262277326277
37.0,24.0,33.0,3.0291535659532305
37.0,24.0,34.0,3.0758365636786134
37.0,24.0,35.0,3.1223846294103748
37.0,24.0,36.0,3.168494447518229
37.0,24.0,37.0,3.2138515427733774
37.0,24.0,38.0,3.2581354176924613
37.0,24.0,39.0,3.301024672916982
37.0,24.0,40.0,3.3422019835149035
37.0,24.0,41.0,3.3813588159560184
37.0,24.0,42.0,3.4181997855262223
37.0,24.0,43.0,3.452446571492605
37.0,24.0,44.0,3.483841326726674
37.0,24.0,45.0,3.5121495390061646
37.0,24.0,46.0,3.5371623220954067
37.0,24.0,47.0,3.558698135202476
37.0,24.0,48.0,3.576603948810411
37.0,24.0,49.0,3.5907558925140206
37.0,25.0,0.0,2.122552305905046
37.0,25.0,1.0,2.1361019746462926
37.0,25.0,2.0,2.1508306938247355
37.0,25.0,3.0,2.1664302900834063
37.0,25.0,4.0,2.182618582610158
37.0,25.0,5.0,2.1991464317320846
37.0,25.0,6.0,2.2158035522671833
37.0,25.0,7.0,2.2324229689698454
37.0,25.0,8.0,2.248884031617103
37.0,25.0,9.0,2.265113948763951
37.0,25.0,10.0,2.281087840776994
37.0,25.0,11.0,2.296827353284257
37.0,25.0,12.0,2.3123979105551147
37.0,25.0,13.0,2.3279047235304353
37.0,25.0,14.0,2.343487698351243
37.0,25.0,15.0,2.3593154175099462
37.0,25.0,16.0,2.375578386551447
37.0,25.0,17.0,2.3924817541291845
37.0,25.0,18.0,2.410237721900741
37.0,25.0,19.0,2.4290578631378557
37.0,25.0,20.0,2.4491455651195566
37.0,25.0,21.0,2.470688800642262
37.0,25.0,22.0,2.4938534187520656
37.0,25.0,23.0,2.5187771246648056
37.0,25.0,24.0,2.5455642945026002
37.0,25.0,25.0,2.5742817427603364
37.0,25.0,26.0,2.604955530222101
37.0,25.0,27.0,2.6375688683262086
37.0,25.0,28.0,2.6720611437026984
37.0,25.0,29.0,2.7083280547450084
37.0,25.0,30.0,2.7462228215590656
37.0,25.0,31.0,2.785558402325573
37.0,25.0,32.0,2.826110623793883
37.0,25.0,33.0,2.867622111967769
37.0,25.0,34.0,2.909806891584525
37.0,25.0,35.0,2.952355510127341
37.0,25.0,36.0,2.9949405340918993
37.0,25.0,37.0,3.037222262140521
37.0,25.0,38.0,3.078854501552666
37.0,25.0,39.0,3.1194902607994357
37.0,25.0,40.0,3.158787221770131
37.0,25.0,41.0,3.1964128696709904
37.0,25.0,42.0,3.232049176300046
37.0,25.0,43.0,3.2653967525882384
37.0,25.0,44.0,3.2961784082309165
37.0,25.0,45.0,3.3241420791206546
37.0,25.0,46.0,3.3490631063232024
37.0,25.0,47.0,3.3707458727178956
37.0,25.0,48.0,3.3890248243944874
37.0,25.0,49.0,3.4037649227666007
37.0,26.0,0.0,2.2522703178122887
37.0,26.0,1.0,2.262093087207486
37.0,26.0,2.0,2.27207445228131
37.0,26.0,3.0,2.2819254537689853
37.0,26.0,4.0,2.2913946196867228
37.0,26.0,5.0,2.300274483953556
37.0,26.0,6.0,2.308406669300359
37.0,26.0,7.0,2.315685432433135
37.0,26.0,8.0,2.3220596131982387
37.0,26.0,9.0,2.327532973874585
37.0,26.0,10.0,2.3321629584659025
37.0,26.0,11.0,2.336057943798288
37.0,26.0,12.0,2.339373093230011
37.0,26.0,13.0,2.3423049588393727
37.0,26.0,14.0,2.345085008189458
37.0,26.0,15.0,2.3479722764446826
37.0,26.0,16.0,2.351245363172349
37.0,26.0,17.0,2.3551940052258455
37.0,26.0,18.0,2.360110462488066
37.0,26.0,19.0,2.366280951961687
37.0,26.0,20.0,2.373977357922941
37.0,26.0,21.0,2.3834494319858046
37.0,26.0,22.0,2.3949176774973857
37.0,26.0,23.0,2.4085670883956087
37.0,26.0,24.0,2.4245418843237756
37.0,26.0,25.0,2.442941352330653
37.0,26.0,26.0,2.4638168718759337
37.0,26.0,27.0,2.4871701651376164
37.0,26.0,28.0,2.5129527798164144
37.0,26.0,29.0,2.541066777768854
37.0,26.0,30.0,2.5713665708392845
37.0,26.0,31.0,2.603661816086917
37.0,26.0,32.0,2.637721256998742
37.0,26.0,33.0,2.6732773758980732
37.0,26.0,34.0,2.7100317061142665
37.0,26.0,35.0,2.7476606409283737
37.0,26.0,36.0,2.785821570044387
37.0,26.0,37.0,2.8241591733821085
37.0,26.0,38.0,2.862311706205978
37.0,26.0,39.0,2.8999171186977937
37.0,26.0,40.0,2.936618866607686
37.0,26.0,41.0,2.9720712870051402
37.0,26.0,42.0,3.0059444337195127
37.0,26.0,43.0,3.0379282900402096
37.0,26.0,44.0,3.0677363008132366
37.0,26.0,45.0,3.0951081913626375
37.0,26.0,46.0,3.1198120658168027
37.0,26.0,47.0,3.1416458015875537
37.0,26.0,48.0,3.1604377791410685
37.0,26.0,49.0,3.1760470060947896
37.0,27.0,0.0,2.3707354480201284
37.0,27.0,1.0,2.3759280059287455
37.0,27.0,2.0,2.38029920443481
37.0,27.0,3.0,2.3835814093399765
37.0,27.0,4.0,2.3855554695276613
37.0,27.0,5.0,2.386056627729863
37.0,27.0,6.0,2.384978807750936
37.0,27.0,7.0,2.3822771990014115
37.0,27.0,8.0,2.3779691061686012
37.0,27.0,9.0,2.3721330786984707
37.0,27.0,10.0,2.3649063802147223
37.0,27.0,11.0,2.3564809008472367
37.0,27.0,12.0,2.347097654565497
37.0,27.0,13.0,2.3370400380190803
37.0,27.0,14.0,2.3266260562307837
37.0,27.0,15.0,2.316199743092535
37.0,27.0,16.0,2.3061220204904265
37.0,27.0,17.0,2.2967612487409887
37.0,27.0,18.0,2.2884837227663732
37.0,27.0,19.0,2.2816443631839474
37.0,27.0,20.0,2.2765778395431626
37.0,27.0,21.0,2.2735903448005375
37.0,27.0,22.0,2.2729522164395477
37.0,27.0,23.0,2.2748915712176476
37.0,27.0,24.0,2.279589088279164
37.0,27.0,25.0,2.2871740403212804
37.0,27.0,26.0,2.2977216357123655
37.0,27.0,27.0,2.3112516970356864
37.0,27.0,28.0,2.327728664560579
37.0,27.0,29.0,2.3470628776836895
37.0,27.0,30.0,2.36911305442342
37.0,27.0,31.0,2.3936898594848324
37.0,27.0,32.0,2.4205604260121465
37.0,27.0,33.0,2.449453675543609
37.0,27.0,34.0,2.480066265352422
37.0,27.0,35.0,2.512068982602283
37.0,27.0,36.0,2.5451134006960103
37.0,27.0,37.0,2.5788386148035825
37.0,27.0,38.0,2.6128778806023285
37.0,27.0,39.0,2.6468649923656633
37.0,27.0,40.0,2.6804402531678444
37.0,27.0,41.0,2.7132559104720517
37.0,27.0,42.0,2.74498095397179
37.0,27.0,43.0,2.775305198414049
37.0,27.0,44.0,2.8039426013459963
37.0,27.0,45.0,2.8306337933694588
37.0,27.0,46.0,2.855147825638311
37.0,27.0,47.0,2.8772831651060664
37.0,27.0,48.0,2.8968679915989184
37.0,27.0,49.0,2.913759871414759
37.0,28.0,0.0,2.474267824340241
37.0,28.0,1.0,2.4739437903681645
37.0,28.0,2.0,2.471885588482198
37.0,28.0,3.0,2.4678492924734416
37.0,28.0,4.0,2.4616496650491637
37.0,28.0,5.0,2.4531653855499713
37.0,28.0,6.0,2.4423424842199033
37.0,28.0,7.0,2.42919592875798
37.0,28.0,8.0,2.4138093585666947
37.0,28.0,9.0,2.396333010911437
37.0,28.0,10.0,2.3769799298147047
37.0,28.0,11.0,2.3560205917106716
37.0,28.0,12.0,2.3337761205733774
37.0,28.0,13.0,2.31061029844233
37.0,28.0,14.0,2.286920604206646
37.0,28.0,15.0,2.263128533564755
37.0,28.0,16.0,2.239669465844163
37.0,28.0,17.0,2.2169823486475475
37.0,28.0,18.0,2.1954994691033933
37.0,28.0,19.0,2.1756365710654335
37.0,28.0,20.0,2.1577835613485323
37.0,28.0,21.0,2.142296025617174
37.0,28.0,22.0,2.1294877466274134
37.0,28.0,23.0,2.1196243850749106
37.0,28.0,24.0,2.1129184473421168
37.0,28.0,25.0,2.10952562606863
37.0,28.0,26.0,2.1095425598383093
37.0,28.0,27.0,2.1130060185468564
37.0,28.0,28.0,2.1198934823241853
37.0,28.0,29.0,2.130125045323809
37.0,28.0,30.0,2.143566542258703
37.0,28.0,31.0,2.1600337661484335
37.0,28.0,32.0,2.1792976210985175
37.0,28.0,33.0,2.2010900346549387
37.0,28.0,34.0,2.2251104407878204
37.0,28.0,35.0,2.251032637099987
37.0,28.0,36.0,2.278511818483637
37.0,28.0,37.0,2.307191594032389
37.0,28.0,38.0,2.336710804248868
37.0,28.0,39.0,2.366709970996712
37.0,28.0,40.0,2.3968372326080436
37.0,28.0,41.0,2.426753640323073
37.0,28.0,42.0,2.45613771895485
37.0,28.0,43.0,2.4846892234111273
37.0,28.0,44.0,2.5121320524932926
37.0,28.0,45.0,2.538216311241204
37.0,28.0,46.0,2.5627195420303686
37.0,28.0,47.0,2.5854471717284007
37.0,28.0,48.0,2.6062322466303254
37.0,28.0,49.0,2.624934547866304
37.0,29.0,0.0,2.559781468993114
37.0,29.0,1.0,2.553121317796026
37.0,29.0,2.0,2.5439068037430665
37.0,29.0,3.0,2.531920272123533
37.0,29.0,4.0,2.5170118905990773
37.0,29.0,5.0,2.4991041237946
37.0,29.0,6.0,2.478194267506542
37.0,29.0,7.0,2.4543550147825375
37.0,29.0,8.0,2.427733077951313
37.0,29.0,9.0,2.3985459408282113
37.0,29.0,10.0,2.367076862474015
